,,,,,,,,,PLCH1,,,,,,,,,,,MAP2K4,,PLA2G6,PARD6B,CACNA1E,,CACNA1S,,,,,,,,PTGER1,,,,,,,,,VPS4B,,,NFKB1,,,,,,,,,,,,,SSH2,,,,VAV1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CACNA1S,,BAK1,,,,,,,,,,,,,,,,,,PRKCI,,,ZNF324B,,,ARAF,,ARHGEF1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,NMNAT2,,,,,,,,,,,SRF,,RASAL1,PIK3R3,CACNA1F,,CALM1,,,,,,,,PTGER3,,,,,,,,,ZFYVE16,,,NOS3,,,,,,,,,,,,,UNC5C,,,,VAV2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FZD5,,RAB1A,,,,,,,,,,,,,,,,,,PRKCZ,,,ZNF662,,,JAG2,,ROCK2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,SETD1B,,,,,,,,,,,STK3,,PIK3R3,KRIT1,CACNA1S,,CAMK4,,,,,,,,PTGER4,,,,,,,,,GIT2,,,NRAS,,,,,,,,,,,,,NRP1,,,,VCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FZD3,,RAB5A,,,,,,,,,,,,,,,,,,MAPK1,,,ZNF805,,,JAK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,COLGALT2,,,,,,,,,,,STK4,,PLA2G4C,F2RL3,CALM1,,CAMK2A,,,,,,,,PTGFR,,,,,,,,,DNAJC6,,,NTRK1,,,,,,,,,,,,,UNC5A,,,,VEGFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IQGAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CALM1,,RAC1,,,,,,,,,,,,,,,,,,EIF2AK2,,,ZNF772,,,JAK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,LPIN1,,,,,,,,,,,MAP3K7,,KSR1,RAPGEF2,PDGFD,,CAMK2B,,,,,,,,PTH2R,,,,,,,,,IQSEC1,,,NTRK2,,,,,,,,,,,,,SEMA5A,,,,VEGFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARHGEF7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAPN1,,RAF1,,,,,,,,,,,,,,,,,,PARD3,,,ZNF705A,,,JAK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GANAB,,,,,,,,,,,TEK,,RASAL2,DOCK4,CAMK4,,CAMK2D,,,,,,,,RXFP1,,,,,,,,,,,,PCK1,,,,,,,,,,,,,PLXNA4,,,,VWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WASF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAPN2,,RELA,,,,,,,,,,,,,,,,,,RELN,,,EIF2AK4,,,JUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ACSBG1,,,,,,,,,,,TGFB2,,RAPGEF5,RAPGEF5,CAMK2A,,CAMK2G,,,,,,,,BDKRB2,,,,,,,,,,,,PDGFB,,,,,,,,,,,,,BOC,,,,PDGFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WASL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AXIN1,,BCL2L1,,,,,,,,,,,,,,,,,,PTGER4,,,ZNF506,,,KIF7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,PLCB1,,,,,,,,,,,TGFB3,,GAB2,FARP2,CAMK2B,,ACOX3,,,,,,,,LYNX1,,,,,,,,,,,,PDGFRA,,,,,,,,,,,,,SLIT2,,,,CAPN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FGD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AXIN2,,RYR1,,,,,,,,,,,,,,,,,,PTGS2,,,ZNF716,,,KIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FMO1,,,,,,,,,,,TGFBR1,,,MAGI2,CAMK2D,,PPP1R1B,,,,,,,,SST,,,,,,,,,,,,PDGFRB,,,,,,,,,,,,,ROCK2,,,,TLN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARHGEF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FZD1,,RYR2,,,,,,,,,,,,,,,,,,PTK2,,,ZNF727,,,KNG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FMO2,,,,,,,,,,,TGFBR2,,,CDC42,CAMK2G,,PIK3R3,,,,,,,,SSTR1,,,,,,,,,,,,PDPK1,,,,,,,,,,,,,SEMA3E,,,,PIP5K1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYLK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FZD4,,RYR3,,,,,,,,,,,,,,,,,,BAK1,,,NFKB1,,,KRAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FMO3,,,,,,,,,,,TP53,,,,CASQ2,,HCAR3,,,,,,,,SSTR4,,,,,,,,,,,,PIK3CA,,,,,,,,,,,,,LRIG2,,,,PIP5K1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARHGEF6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FZD6,,BDNF,,,,,,,,,,,,,,,,,,PXN,,,OAS2,,,RHOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FMO4,,,,,,,,,,,TRAF6,,,,PLCD4,,ROCK2,,,,,,,,BRS3,,,,,,,,,,,,PIK3CB,,,,,,,,,,,,,SRGAP3,,,,PIK3R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROCK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FZD7,,ATXN1,,,,,,,,,,,,,,,,,,RAF1,,,OAS3,,,LAMA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FMO5,,,,,,,,,,,VEGFA,,,,MYLK2,,GABBR2,,,,,,,,TACR1,,,,,,,,,,,,PIK3CD,,,,,,,,,,,,,,,,,ITGA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASP7,,ATXN2,,,,,,,,,,,,,,,,,,RB1,,,ZNF571,,,LAMA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ACSL6,,,,,,,,,,,VEGFC,,,,CCKAR,,,,,,,,,,TACR3,,,,,,,,,,,,PIK3CG,,,,,,,,,,,,,,,,,ITGA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ULK1,,DNAI2,,,,,,,,,,,,,,,,,,RBL1,,,ZNF589,,,LAMA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,AHCYL2,,,,,,,,,,,CACNA1A,,,,CCKBR,,,,,,,,,,THRA,,,,,,,,,,,,PIK3R1,,,,,,,,,,,,,,,,,MYLK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASP8,,KLC2,,,,,,,,,,,,,,,,,,RBL2,,,ZNF107,,,LAMA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,SIRT5,,,,,,,,,,,CACNA1B,,,,CACNA1I,,,,,,,,,,THRB,,,,,,,,,,,,PIK3R2,,,,,,,,,,,,,,,,,CAV1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COX4I2,,SPTBN2,,,,,,,,,,,,,,,,,,CCND1,,,ZNF44,,,LAMB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,SIRT1,,,,,,,,,,,CACNA1D,,,,CACNA1H,,,,,,,,,,C3,,,,,,,,,,,,PPP2CA,,,,,,,,,,,,,,,,,ACTN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IRS4,,TRPC3,,,,,,,,,,,,,,,,,,RELA,,,CFP,,,LAMB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FOLH1,,,,,,,,,,,CACNA1E,,,,CACNA1G,,,,,,,,,,TRHR,,,,,,,,,,,,PPP2R1A,,,,,,,,,,,,,,,,,CCND2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIK3R3,,TUBA4A,,,,,,,,,,,,,,,,,,RPS6KB1,,,PIK3CA,,,LAMB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,NNT,,,,,,,,,,,CACNA1F,,,,PLCZ1,,,,,,,,,,TSHR,,,,,,,,,,,,PPP2R1B,,,,,,,,,,,,,,,,,MYLK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IRS2,,TUBA3C,,,,,,,,,,,,,,,,,,TNN,,,PIK3CB,,,LAMC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATP6V0A2,,,,,,,,,,,MAP3K12,,,,MYLK3,,,,,,,,,,C5,,,,,,,,,,,,PPP2R2A,,,,,,,,,,,,,,,,,ROCK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDK5R1,,UBA1,,,,,,,,,,,,,,,,,,CREB3L2,,,PIK3CD,,,LAMC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,HYAL4,,,,,,,,,,,CACNA1S,,,,GNA14,,,,,,,,,,CALCR,,,,,,,,,,,,PPP2R2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KLC4,,UBE2G1,,,,,,,,,,,,,,,,,,STAT1,,,PIK3R1,,,LRP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,PIGN,,,,,,,,,,,CACNA2D1,,,,,,,,,,,,,,GLRA3,,,,,,,,,,,,PPP2R2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC39A13,,UQCRFS1,,,,,,,,,,,,,,,,,,STAT2,,,PIK3R2,,,ARNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,AMACR,,,,,,,,,,,CACNB1,,,,,,,,,,,,,,QRFPR,,,,,,,,,,,,PPP2R3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EIF2AK3,,VCP,,,,,,,,,,,,,,,,,,TCF7,,,PML,,,SMAD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,CA14,,,,,,,,,,,CACNB2,,,,,,,,,,,,,,CCKAR,,,,,,,,,,,,PPP2R5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ULK2,,VDAC3,,,,,,,,,,,,,,,,,,TCF7L2,,,TLR9,,,SMAD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,SHPK,,,,,,,,,,,CACNB3,,,,,,,,,,,,,,CCKBR,,,,,,,,,,,,PPP2R5C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RB1CC1,,WNT5A,,,,,,,,,,,,,,,,,,THBS1,,,POU2F1,,,SMAD4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ALOX12B,,,,,,,,,,,CACNB4,,,,,,,,,,,,,,CHRNA6,,,,,,,,,,,,PPP2R5D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WNT2B,,,,,,,,,,,,,,,,,,THBS2,,,POU2F2,,,MAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATP6V0D2,,,,,,,,,,,PDGFD,,,,,,,,,,,,,,F2RL3,,,,,,,,,,,,PPP2R5E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CACNA1B,,,,,,,,,,,,,,,,,,THBS3,,,ZSCAN32,,,MET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATP6V1C2,,,,,,,,,,,PTPN5,,,,,,,,,,,,,,GPR50,,,,,,,,,,,,PRKAA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CACNA1D,,,,,,,,,,,,,,,,,,THBS4,,,PPP1CB,,,KITLG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ALOX15,,,,,,,,,,,MAP4K3,,,,,,,,,,,,,,S1PR2,,,,,,,,,,,,PRKAA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CACNA1F,,,,,,,,,,,,,,,,,,TLR3,,,ZNF331,,,MITF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ALOX15B,,,,,,,,,,,PLA2G4C,,,,,,,,,,,,,,GLP2R,,,,,,,,,,,,PRKCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CACNA1S,,,,,,,,,,,,,,,,,,TNR,,,ZNF823,,,MLH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ALPL,,,,,,,,,,,CACNA1I,,,,,,,,,,,,,,GABBR2,,,,,,,,,,,,PKN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FZD5,,,,,,,,,,,,,,,,,,TP53,,,ZNF416,,,MMP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FUT2,,,,,,,,,,,CACNA1H,,,,,,,,,,,,,,,,,,,,,,,,,,PKN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERL1,,,,,,,,,,,,,,,,,,TRAF3,,,ZNF334,,,MMP9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FUT3,,,,,,,,,,,CACNA1G,,,,,,,,,,,,,,,,,,,,,,,,,,MAPK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FZD3,,,,,,,,,,,,,,,,,,TSC1,,,ZNF701,,,MSH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FUT4,,,,,,,,,,,MAP3K13,,,,,,,,,,,,,,,,,,,,,,,,,,PDGFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CALM1,,,,,,,,,,,,,,,,,,TSC2,,,ZNF83,,,MSH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FUT6,,,,,,,,,,,RPS6KA5,,,,,,,,,,,,,,,,,,,,,,,,,,PRLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPG11,,,,,,,,,,,,,,,,,,TYK2,,,ZNF415,,,MYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FUT8,,,,,,,,,,,CACNA2D2,,,,,,,,,,,,,,,,,,,,,,,,,,RELN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAMK2A,,,,,,,,,,,,,,,,,,UBE3A,,,ZNF302,,,NFE2L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,LCLAT1,,,,,,,,,,,TAOK2,,,,,,,,,,,,,,,,,,,,,,,,,,PTK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAMK2B,,,,,,,,,,,,,,,,,,VEGFA,,,NXF3,,,NFKB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,G6PD,,,,,,,,,,,MAP4K4,,,,,,,,,,,,,,,,,,,,,,,,,,RPTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAMK2D,,,,,,,,,,,,,,,,,,VWF,,,EIF2AK2,,,NFKB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GAA,,,,,,,,,,,MAPK8IP1,,,,,,,,,,,,,,,,,,,,,,,,,,RAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAMK2G,,,,,,,,,,,,,,,,,,WNT5A,,,ZNF253,,,NOS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ST6GALNAC3,,,,,,,,,,,RAPGEF2,,,,,,,,,,,,,,,,,,,,,,,,,,RAF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAPN1,,,,,,,,,,,,,,,,,,WNT2B,,,ZNF248,,,NOTCH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GAD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAPN2,,,,,,,,,,,,,,,,,,FZD5,,,ZNF630,,,NOTCH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GAD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNB4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AXIN1,,,,,,,,,,,,,,,,,,FZD3,,,ZNF286A,,,NOTCH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,PGLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCND1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AXIN2,,,,,,,,,,,,,,,,,,AXIN1,,,ZNF304,,,NRAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GALC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FZD1,,,,,,,,,,,,,,,,,,AXIN2,,,ZNF490,,,NTRK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,B4GALNT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCL2L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FZD4,,,,,,,,,,,,,,,,,,FZD1,,,ZNF624,,,LEF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GALNT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPS6KB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FZD6,,,,,,,,,,,,,,,,,,FZD4,,,ZNF471,,,POLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GALNT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RXRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FZD7,,,,,,,,,,,,,,,,,,FZD6,,,ZNF492,,,PDGFB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,MTHFD1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASP7,,,,,,,,,,,,,,,,,,FZD7,,,ZFP14,,,PDGFRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GALNT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ULK1,,,,,,,,,,,,,,,,,,CASP8,,,ZNF317,,,PDGFRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,SGMS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASP8,,,,,,,,,,,,,,,,,,MAML2,,,ZNF529,,,SUFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GANC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CREB3L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COX4I2,,,,,,,,,,,,,,,,,,PARD6B,,,RBAK,,,PIK3CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,AOC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRCA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNAH17,,,,,,,,,,,,,,,,,,PIK3R3,,,BAK1,,,PIK3CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,AK5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNAH11,,,,,,,,,,,,,,,,,,ITGA10,,,PTPN11,,,PIK3CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GALNT8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDK5R1,,,,,,,,,,,,,,,,,,ITGA8,,,ZNF77,,,PIK3R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GBE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THBS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KLC4,,,,,,,,,,,,,,,,,,CCND2,,,ZNF350,,,PIK3R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GAPDHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THBS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAP1,,,,,,,,,,,,,,,,,,CCNE1,,,RELA,,,PLCB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GCDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THBS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EIF2AK3,,,,,,,,,,,,,,,,,,CCNE2,,,BCL2L1,,,PLCB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GCNT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THBS4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNCAIP,,,,,,,,,,,,,,,,,,CREB5,,,RNASEL,,,PLCB4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GFPT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TLR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ULK2,,,,,,,,,,,,,,,,,,IKBKE,,,ZNF667,,,PLCG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
